strain,phase,window_mid,norm_position,density_drug,density_nd,log2FC,t_test_p,t_test_p_adj_BH,mwu_p,category
Lac-4,stat,975501,-0.191435,349.5,330,0.08282643112962063,0.5288704794583433,0.9788484046992368,0.6666666666666667,Not significant
Lac-4,stat,976501,-0.190606,379,354.5,0.09641222093157543,0.5123803630988439,0.9768331512501587,0.6666666666666667,Not significant
Lac-4,stat,977501,-0.189777,374,378,-0.015347964333435986,0.9268109125699331,0.9913046107799296,1,Not significant
Lac-4,stat,978501,-0.188949,430.5,484.5,-0.17048342801823702,0.36531189682246373,0.9756484734232224,0.41421617824252505,Not significant
Lac-4,stat,979501,-0.18812,524,504,0.05614307803753392,0.2928932188134524,0.9756484734232224,0.41421617824252505,Not significant
Lac-4,stat,980501,-0.187291,421.5,405.5,0.055830716724809396,0.6834956776126353,0.9805138400119019,1,Not significant
Lac-4,stat,981501,-0.186462,384,423.5,-0.14125565861104242,0.08145800271874674,0.9756484734232224,0.3333333333333333,Not significant
Lac-4,stat,982501,-0.185634,354,397.5,-0.16720550008872023,0.17222415212365919,0.9756484734232224,0.3333333333333333,Not significant
Lac-4,stat,983501,-0.184805,377.5,421,-0.15734358885395483,0.31648068682791974,0.9756484734232224,0.3333333333333333,Not significant
Lac-4,stat,984501,-0.183976,384,393.5,-0.035257324786330146,0.8370042398076654,0.9913046107799296,0.6666666666666666,Not significant
Lac-4,stat,985501,-0.183148,313.5,340.5,-0.11918935521003216,0.511478485440001,0.9768331512501587,0.6666666666666666,Not significant
Lac-4,stat,986501,-0.182319,380.5,379.5,0.003796568088079,0.9862356549912779,0.9970854236116368,1,Not significant
Lac-4,stat,987501,-0.18149,403.5,412,-0.030075663905438123,0.7819216446538817,0.9903099068723386,0.6666666666666666,Not significant
Lac-4,stat,988501,-0.180661,405.5,429.5,-0.08295621692119048,0.7339759023447732,0.9891413489677003,1,Not significant
Lac-4,stat,989501,-0.179833,342.5,387.5,-0.17809232231371078,0.49909786881538987,0.9756484734232224,0.6666666666666666,Not significant
Lac-4,stat,990501,-0.179004,363,406.5,-0.16328580407927704,0.2838210782101691,0.9756484734232224,0.3333333333333333,Not significant
Lac-4,stat,991501,-0.178175,389,411.5,-0.08112227543543371,0.6845903069578323,0.9805138400119019,0.6666666666666666,Not significant
Lac-4,stat,992501,-0.177347,434,454.5,-0.06658525174962783,0.6617898373243987,0.9797836373613166,0.6666666666666666,Not significant
Lac-4,stat,993501,-0.176518,430,458.5,-0.09258507400559407,0.7714668259951835,0.9903099068723386,1,Not significant
Lac-4,stat,994501,-0.175689,387,416,-0.10424996199668182,0.2422213427929295,0.9756484734232224,0.3333333333333333,Not significant
Lac-4,stat,995501,-0.17486,347.5,380,-0.12898644072007803,0.4993414210590704,0.9756484734232224,0.6666666666666666,Not significant
Lac-4,stat,996501,-0.174032,416,471,-0.179143531471691,0.27159949756018364,0.9756484734232224,0.22067136191984676,Not significant
Lac-4,stat,997501,-0.173203,401,405.5,-0.016099677762352677,0.9484064602064898,0.9913046107799296,1,Not significant
Lac-4,stat,998501,-0.172374,364,387.5,-0.09025785996290367,0.6088348788826791,0.9788484046992368,0.6666666666666666,Not significant
Lac-4,stat,999501,-0.171545,424.5,449,-0.08095089118810848,0.7764312204523919,0.9903099068723386,1,Not significant
Lac-4,stat,1000501,-0.170717,415,453,-0.12639971381194795,0.28769516820493357,0.9756484734232224,0.3333333333333333,Not significant
Lac-4,stat,1001501,-0.169888,331.5,388.5,-0.2289057282951224,0.0878289786271625,0.9756484734232224,0.3333333333333333,Not significant
Lac-4,stat,1002501,-0.169059,385.5,456.5,-0.24388400006918776,0.36414058015627343,0.9756484734232224,0.3333333333333333,Not significant
Lac-4,stat,1003501,-0.168231,425.5,485.5,-0.19031216373322962,0.2903127586804757,0.9756484734232224,0.3333333333333333,Not significant
Lac-4,stat,1004501,-0.167402,410.5,417,-0.02266516166685883,0.9063175570683004,0.9913046107799296,1,Not significant
Lac-4,stat,1005501,-0.166573,477.5,472.5,0.015186403814676196,0.923037835258969,0.9913046107799296,1,Not significant
Lac-4,stat,1006501,-0.165744,360.5,398.5,-0.14458046474964928,0.49685670933484316,0.9756484734232224,0.6666666666666666,Not significant
Lac-4,stat,1007501,-0.164916,321,350.5,-0.12684114688832007,0.6861136288992298,0.9805138400119019,0.6666666666666666,Not significant
Lac-4,stat,1008501,-0.164087,420.5,454.5,-0.11217449393896295,0.6833823385818025,0.9805138400119019,1,Not significant
Lac-4,stat,1009501,-0.163258,410,435,-0.08539149123064467,0.6688602293347813,0.9805138400119019,0.6666666666666666,Not significant
