strain,phase,window_mid,norm_position,density_drug,density_nd,log2FC,category
AB30,stat,374501,-0.884687,390,237,0.7185870648513517,No substantial change
AB30,stat,375501,-0.884377,287,234.5,0.2914628141603112,No substantial change
AB30,stat,376501,-0.884067,388,324,0.26006283930250296,No substantial change
AB30,stat,377501,-0.883757,354.5,296.5,0.25775352269351237,No substantial change
AB30,stat,378501,-0.883447,335.5,342.5,-0.029791221647705594,No substantial change
AB30,stat,379501,-0.883137,321.5,345,-0.10177762433758411,No substantial change
AB30,stat,380501,-0.882827,305,334,-0.13103886002380355,No substantial change
AB30,stat,381501,-0.882517,340,337,0.012786154955843254,No substantial change
AB30,stat,382501,-0.882207,372,358,0.055343033843774835,No substantial change
AB30,stat,383501,-0.881897,383.5,332.5,0.20587223711438143,No substantial change
AB30,stat,384501,-0.881587,392,325.5,0.26819611094957274,No substantial change
AB30,stat,385501,-0.881277,409,304.5,0.4256586150354163,No substantial change
AB30,stat,386501,-0.88096699999999994,362,294,0.300173542246841,No substantial change
AB30,stat,387501,-0.880657,337,217,0.6350535487373792,No substantial change
AB30,stat,388501,-0.880347,383.5,222.5,0.7854212416491733,No substantial change
AB30,stat,389501,-0.880037,380.5,218.5,0.8002631740029471,No substantial change
AB30,stat,390501,-0.879727,408,275,0.5691375335594736,No substantial change
AB30,stat,391501,-0.879417,288,215.5,0.41838094235321416,No substantial change
AB30,stat,392501,-0.879107,439,361.5,0.2802252925842403,No substantial change
AB30,stat,393501,-0.878797,420.5,340.5,0.30445100224307314,No substantial change
AB30,stat,394501,-0.878487,322,214.5,0.5860830406150714,No substantial change
AB30,stat,395501,-0.878177,361,304,0.2479275134435855,No substantial change
AB30,stat,396501,-0.877867,375.5,330.5,0.1841626360065801,No substantial change
AB30,stat,397501,-0.877557,379,266,0.510771602669902,No substantial change
AB30,stat,398501,-0.877247,387,261,0.5682837595745259,No substantial change
AB30,stat,399501,-0.876937,423,255,0.7301604162610918,No substantial change
AB30,stat,400501,-0.876627,311,254,0.2920860833584367,No substantial change
AB30,stat,401501,-0.876317,326,191.5,0.7675275723061206,No substantial change
AB30,stat,402501,-0.876007,332.5,230,0.5317204794441767,No substantial change
AB30,stat,403501,-0.875697,366,264,0.47130571892558915,No substantial change
AB30,stat,404501,-0.875387,349.5,262.5,0.4129750328219514,No substantial change
AB30,stat,405501,-0.875077,375.5,283,0.40801085468238957,No substantial change
AB30,stat,406501,-0.874768,454.5,261,0.8002304876242227,No substantial change
AB30,stat,407501,-0.874458,466,251.5,0.889771554848753,No substantial change
AB30,stat,408501,-0.874148,450,209.5,1.1029747575176856,Enriched in Meropenem
AB30,stat,409501,-0.873838,342,177.5,0.9461773004938535,No substantial change
AB30,stat,410501,-0.873528,304,164.5,0.885983739708344,No substantial change
AB30,stat,411501,-0.873218,192,120,0.6780719051126377,No substantial change
AB30,stat,412501,-0.872908,89,43,1.0494686762643,Enriched in Meropenem
AB30,stat,413501,-0.872598,45,20.5,1.1343010917115912,Enriched in Meropenem
AB30,stat,414501,-0.872288,98,51,0.9422845021437126,No substantial change
AB30,stat,415501,-0.871978,266,145.5,0.8704070925929057,No substantial change
AB30,stat,416501,-0.871668,327.5,158.5,1.0470120662854054,Enriched in Meropenem
AB30,stat,417501,-0.871358,411.5,239.5,0.7808667746854454,No substantial change
AB30,stat,418501,-0.871048,406.5,281,0.5326852218541017,No substantial change
AB30,stat,419501,-0.870738,400.5,309,0.37419540450433564,No substantial change
AB30,stat,420501,-0.870428,380.5,302,0.33334790417846644,No substantial change
AB30,stat,421501,-0.870118,348.5,290.5,0.26262049246389435,No substantial change
AB30,stat,422501,-0.869808,369.5,295.5,0.3224162339686184,No substantial change
AB30,stat,423501,-0.869498,385.5,256,0.5905870499150343,No substantial change
AB30,stat,424501,-0.869188,321,228,0.4935394729575615,No substantial change
AB30,stat,425501,-0.868878,367,267,0.45894032115565886,No substantial change
AB30,stat,426501,-0.868568,420,272.5,0.624133098001834,No substantial change
AB30,stat,427501,-0.868258,398,244.5,0.7029339655914151,No substantial change
AB30,stat,428501,-0.867948,334.5,184,0.862300444584448,No substantial change
AB30,stat,429501,-0.867638,340,187,0.8624964762500651,No substantial change
AB30,stat,430501,-0.867328,362,189.5,0.9337918489121138,No substantial change
AB30,stat,431501,-0.867018,301,133.5,1.1729237450721481,Enriched in Meropenem
AB30,stat,432501,-0.866708,292,123.5,1.2414573272953398,Enriched in Meropenem
AB30,stat,433501,-0.866398,368.5,181,1.0256749220118642,Enriched in Meropenem
AB30,stat,434501,-0.866088,337.5,146.5,1.2039868375159453,Enriched in Meropenem
AB30,stat,435501,-0.865778,364,167,1.124090347724644,Enriched in Meropenem
AB30,stat,436501,-0.865468,351,202,0.797115737552766,No substantial change
AB30,stat,437501,-0.865158,371,191,0.9578465485850547,No substantial change
AB30,stat,438501,-0.864848,353,161.5,1.1281340185772553,Enriched in Meropenem
AB30,stat,439501,-0.864538,385.5,191.5,1.0093864679900773,Enriched in Meropenem
AB30,stat,440501,-0.864228,366.5,188.5,0.9592486748651475,No substantial change
AB30,stat,441501,-0.863918,370,227.5,0.7016587254302535,No substantial change
AB30,stat,442501,-0.863608,399.5,328,0.28449968830989314,No substantial change
AB30,stat,443501,-0.863298,412.5,477,-0.20959514687233335,No substantial change
AB30,stat,444501,-0.862988,325.5,344.5,-0.08184643953865588,No substantial change
AB30,stat,445501,-0.862678,410,338,0.2786006632232617,No substantial change
AB30,stat,446501,-0.862368,395.5,394,0.005482065016415685,No substantial change
AB30,stat,447501,-0.862058,441,385,0.19592020997525691,No substantial change
AB30,stat,448501,-0.861748,437,352.5,0.31001002221444246,No substantial change
AB30,stat,449501,-0.861438,346.5,321,0.11028205501491069,No substantial change
AB30,stat,450501,-0.861128,329.5,299.5,0.13772246221926612,No substantial change
AB30,stat,451501,-0.860818,276,327,-0.2446223687199134,No substantial change
AB30,stat,452501,-0.860508,412,352.5,0.22502107989706238,No substantial change
AB30,stat,453501,-0.860198,309,328,-0.08608897671370921,No substantial change
AB30,stat,454501,-0.859888,306,249.5,0.2944918373553911,No substantial change
AB30,stat,455501,-0.859578,355.5,328,0.11615374500133147,No substantial change
AB30,stat,456501,-0.859268,371.5,316,0.23343765236149336,No substantial change
AB30,stat,457501,-0.858958,333,332,0.004338935724337442,No substantial change
AB30,stat,458501,-0.858648,358.5,300,0.25701061820602394,No substantial change
AB30,stat,459501,-0.858338,331,298,0.151518886345056,No substantial change
AB30,stat,460501,-0.858029,349.5,348,0.006205149526708248,No substantial change
AB30,stat,461501,-0.857719,357,257.5,0.4713516419585189,No substantial change
AB30,stat,462501,-0.857409,368,276,0.41503749927884376,No substantial change
AB30,stat,463501,-0.85709900000000006,337.5,301,0.16512401517849115,No substantial change
AB30,stat,464501,-0.856789,381.5,338.5,0.1725272232595337,No substantial change
AB30,stat,465501,-0.856479,388,386.5,0.005588238262280361,No substantial change
AB30,stat,466501,-0.856169,270.5,321,-0.24694470329548782,No substantial change
AB30,stat,467501,-0.855859,300,313,-0.061200156436737436,No substantial change
AB30,stat,468501,-0.855549,305,296.5,0.04077713790424489,No substantial change
AB30,stat,469501,-0.855239,349.5,355.5,-0.024557104243978892,No substantial change
AB30,stat,470501,-0.854929,361,361.5,-0.0019968100639468057,No substantial change
AB30,stat,471501,-0.854619,306.5,335.5,-0.13042569250940203,No substantial change
AB30,stat,472501,-0.854309,325,284,0.19454878841113468,No substantial change
AB30,stat,473501,-0.853999,371.5,297,0.32289927973783045,No substantial change
AB30,stat,474501,-0.853689,368.5,321,0.19909132197276666,No substantial change
AB30,stat,475501,-0.853379,339,246.5,0.4596976267584323,No substantial change
AB30,stat,476501,-0.853069,369,282,0.3879256536616026,No substantial change
AB30,stat,477501,-0.852759,379.5,274,0.4699239924549396,No substantial change
AB30,stat,478501,-0.852449,337,278.5,0.2750712638418267,No substantial change
AB30,stat,479501,-0.852139,322,325,-0.013379029801199926,No substantial change
AB30,stat,480501,-0.851829,518.5,375.5,0.4655310812989539,No substantial change
AB30,stat,481501,-0.851519,409.5,303.5,0.4321669353853266,No substantial change
AB30,stat,482501,-0.851209,367.5,311.5,0.23851208669972487,No substantial change
AB30,stat,483501,-0.850899,331,291.5,0.1833353336067213,No substantial change
AB30,stat,484501,-0.850589,367.5,249,0.5615985076556458,No substantial change
AB30,stat,485501,-0.850279,398.5,294.5,0.4363120901600111,No substantial change
AB30,stat,486501,-0.849969,429,332,0.36979440615262094,No substantial change
AB30,stat,487501,-0.849659,440.5,298.5,0.5614110876556085,No substantial change
AB30,stat,488501,-0.849349,381.5,308,0.30875270613962896,No substantial change
AB30,stat,489501,-0.849039,335,255.5,0.3908378044075135,No substantial change
AB30,stat,490501,-0.848729,398,314.5,0.33970841366435967,No substantial change
AB30,stat,491501,-0.848419,374.5,328.5,0.18907234813642146,No substantial change
AB30,stat,492501,-0.848109,394.5,377.5,0.06354865580101722,No substantial change
AB30,stat,493501,-0.847799,337.5,275,0.2954558835261713,No substantial change
AB30,stat,494501,-0.847489,367.5,344.5,0.09324026701943536,No substantial change
AB30,stat,495501,-0.847179,357.5,360,-0.01005366466392291,No substantial change
AB30,stat,496501,-0.846869,400.5,400,0.0018022426339853838,No substantial change
AB30,stat,497501,-0.846559,374.5,275.5,0.44291339988759354,No substantial change
AB30,stat,498501,-0.846249,373,325.5,0.19651808708960228,No substantial change
AB30,stat,499501,-0.845939,370.5,272.5,0.4432173126415451,No substantial change
AB30,stat,500501,-0.845629,325,263.5,0.30263675627860226,No substantial change
AB30,stat,501501,-0.845319,273.5,272,0.007934181542217283,No substantial change
AB30,stat,502501,-0.845009,295.5,286.5,0.04462299142062747,No substantial change
AB30,stat,503501,-0.844699,327.5,311,0.07458032629421012,No substantial change
AB30,stat,504501,-0.844389,401.5,337,0.252651396335456,No substantial change
AB30,stat,505501,-0.844079,384,357.5,0.10316306905540441,No substantial change
AB30,stat,506501,-0.843769,339,322,0.07422458502172698,No substantial change
AB30,stat,507501,-0.843459,349.5,354,-0.01845690470756097,No substantial change
AB30,stat,508501,-0.843149,409.5,418,-0.029639490439874152,No substantial change
AB30,stat,509501,-0.842839,389,382.5,0.02431040740617773,No substantial change
AB30,stat,510501,-0.842529,378,362.5,0.06040523931877571,No substantial change
AB30,stat,511501,-0.842219,380,271,0.48770656697707637,No substantial change
AB30,stat,512501,-0.841909,330.5,251,0.3969629075569196,No substantial change
AB30,stat,513501,-0.8416,333.5,238.5,0.4836974951790735,No substantial change
AB30,stat,514501,-0.84129,429,369,0.21735683143914955,No substantial change
AB30,stat,515501,-0.84098,381.5,280,0.44625622988956404,No substantial change
AB30,stat,516501,-0.84067,311,262,0.2473477685931523,No substantial change
AB30,stat,517501,-0.84036,343.5,289,0.24924060631742118,No substantial change
AB30,stat,518501,-0.84005,361,273.5,0.4004580040946143,No substantial change
AB30,stat,519501,-0.83974,384,342.5,0.16500232287326724,No substantial change
AB30,stat,520501,-0.83943,332,304.5,0.12474101344059235,No substantial change
AB30,stat,521501,-0.83912,327,304.5,0.10284840759175015,No substantial change
AB30,stat,522501,-0.83880999999999994,336,292.5,0.20002460830799332,No substantial change
AB30,stat,523501,-0.8385,306,277,0.14364567664346337,No substantial change
AB30,stat,524501,-0.83819,312,275,0.18211441045022636,No substantial change
AB30,stat,525501,-0.83788,333.5,347,-0.05724890139367594,No substantial change
AB30,stat,526501,-0.83757,298,308.5,-0.04995815868725639,No substantial change
AB30,stat,527501,-0.83726,317.5,326,-0.038115372571549296,No substantial change
AB30,stat,528501,-0.83695,357,350,0.02856915219677092,No substantial change
AB30,stat,529501,-0.83664,396.5,400.5,-0.014481376704731716,No substantial change
AB30,stat,530501,-0.83633,337,289.5,0.21918524319262195,No substantial change
AB30,stat,531501,-0.83602,377.5,362.5,0.05849564931014455,No substantial change
AB30,stat,532501,-0.83571,361,310,0.21973062161293347,No substantial change
AB30,stat,533501,-0.8354,335,352,-0.07141433329216254,No substantial change
AB30,stat,534501,-0.83509,398,354.5,0.16698280330413276,No substantial change
AB30,stat,535501,-0.83478,287.5,335,-0.22059913951339716,No substantial change
AB30,stat,536501,-0.83447,359,322.5,0.15468468351243497,No substantial change
AB30,stat,537501,-0.83416,303.5,276.5,0.13441703602097507,No substantial change
AB30,stat,538501,-0.83385,293,310,-0.08136755085198964,No substantial change
AB30,stat,539501,-0.83354,301,334,-0.15008461571435008,No substantial change
AB30,stat,540501,-0.83323,246.5,276.5,-0.16569183385679556,No substantial change
AB30,stat,541501,-0.83292,295.5,287.5,0.03959617434579478,No substantial change
AB30,stat,542501,-0.83261,334,314,0.08908354358242519,No substantial change
AB30,stat,543501,-0.8323,292,300,-0.03899413161586357,No substantial change
AB30,stat,544501,-0.83199,326.5,338.5,-0.05207284202856603,No substantial change
AB30,stat,545501,-0.83168,276,261,0.08061846020828463,No substantial change
AB30,stat,546501,-0.83137,346.5,301.5,0.20069735023712892,No substantial change
AB30,stat,547501,-0.83106,307,274.5,0.16143250636498072,No substantial change
AB30,stat,548501,-0.83075,312.5,293,0.09295552512720151,No substantial change
AB30,stat,549501,-0.83044,396.5,385.5,0.040590005788944006,No substantial change
AB30,stat,550501,-0.83013,356,349,0.028650204756745467,No substantial change
AB30,stat,551501,-0.82982,378.5,343.5,0.13998320116763144,No substantial change
AB30,stat,552501,-0.82951,289,260,0.15255786947222438,No substantial change
AB30,stat,553501,-0.8292,321,285.5,0.1690825517594603,No substantial change
AB30,stat,554501,-0.82889,344,236.5,0.5405683813627028,No substantial change
AB30,stat,555501,-0.82858,364,257,0.5021700910048182,No substantial change
AB30,stat,556501,-0.82827,373,309.5,0.269236221040973,No substantial change
AB30,stat,557501,-0.82796,356,219.5,0.6976563014310395,No substantial change
AB30,stat,558501,-0.82765,336.5,246.5,0.4490188582324056,No substantial change
AB30,stat,559501,-0.82734,340.5,260,0.38914317498361667,No substantial change
AB30,stat,560501,-0.82703,388,306,0.34252499949447585,No substantial change
AB30,stat,561501,-0.82672,368,337.5,0.12481826411881972,No substantial change
AB30,stat,562501,-0.82641,396.5,409,-0.04477997723777031,No substantial change
AB30,stat,563501,-0.8261,361.5,364,-0.009942803247578432,No substantial change
AB30,stat,564501,-0.82579,317,363.5,-0.19747252378018715,No substantial change
AB30,stat,565501,-0.82548,309.5,324.5,-0.06827906878487383,No substantial change
AB30,stat,566501,-0.82517,340,345.5,-0.023150964250556835,No substantial change
AB30,stat,567501,-0.824861,271,293,-0.11260781306837632,No substantial change
AB30,stat,568501,-0.824551,355,325.5,0.12516148122640894,No substantial change
AB30,stat,569501,-0.824241,394,380.5,0.0502991759528307,No substantial change
AB30,stat,570501,-0.823931,410.5,420,-0.03300710588831788,No substantial change
AB30,stat,571501,-0.823621,336.5,300.5,0.1632415138991315,No substantial change
AB30,stat,572501,-0.823311,374.5,307.5,0.2843793082321487,No substantial change
AB30,stat,573501,-0.823001,432,322,0.42397062404885166,No substantial change
AB30,stat,574501,-0.822691,379,377,0.007633324902427556,No substantial change
