strain,phase,window_mid,norm_position,density_drug,density_nd,log2FC,category
AB42,exp,2874501,0.408106,326.5,359.5,-0.13890877889286699,No substantial change
AB42,exp,2875501,0.408628,337.5,367.5,-0.12285674778553347,No substantial change
AB42,exp,2876501,0.409151,334.5,429,-0.35897143685808475,No substantial change
AB42,exp,2877501,0.409674,358,413.5,-0.20792774190701827,No substantial change
AB42,exp,2878501,0.410196,362,389,-0.10378045790298661,No substantial change
AB42,exp,2879501,0.410719,355.5,373.5,-0.0712586831698219,No substantial change
AB42,exp,2880501,0.411241,283.5,396,-0.4821516951373807,No substantial change
AB42,exp,2881501,0.411764,282,381,-0.4340958350945284,No substantial change
AB42,exp,2882501,0.412286,417.5,400.5,0.0599739549527046,No substantial change
AB42,exp,2883501,0.412809,336,380.5,-0.17943522072478518,No substantial change
AB42,exp,2884501,0.413331,377.5,413.5,-0.13141068495883343,No substantial change
AB42,exp,2885501,0.413854,294,373,-0.34335947541887346,No substantial change
AB42,exp,2886501,0.414376,277.5,333,-0.2630344058337938,No substantial change
AB42,exp,2887501,0.414899,293,399.5,-0.44729483850572893,No substantial change
AB42,exp,2888501,0.415421,331,396.5,-0.26048964889676074,No substantial change
AB42,exp,2889501,0.415944,284,396,-0.4796095005749276,No substantial change
AB42,exp,2890501,0.416467,364,351.5,0.050413761126161125,No substantial change
AB42,exp,2891501,0.416989,370.5,399,-0.1069152039165119,No substantial change
AB42,exp,2892501,0.417512,301.5,381.5,-0.33952505493444574,No substantial change
AB42,exp,2893501,0.418034,361,406.5,-0.1712565151878568,No substantial change
AB42,exp,2894501,0.418557,309.5,416.5,-0.42837708615128295,No substantial change
AB42,exp,2895501,0.419079,320,405.5,-0.3416300093299106,No substantial change
AB42,exp,2896501,0.419602,338.5,440.5,-0.37998618534541684,No substantial change
AB42,exp,2897501,0.420124,477.5,447,0.09522590173979317,No substantial change
AB42,exp,2898501,0.420647,350.5,353,-0.01025373926055706,No substantial change
AB42,exp,2899501,0.421169,429.5,458.5,-0.09426360245659078,No substantial change
AB42,exp,2900501,0.421692,430.5,434,-0.011681805047635324,No substantial change
AB42,exp,2901501,0.422215,339.5,393.5,-0.21295206126275454,No substantial change
AB42,exp,2902501,0.422737,440,425.5,0.0483443918386968,No substantial change
AB42,exp,2903501,0.42326,339.5,364,-0.10052687595396445,No substantial change
AB42,exp,2904501,0.423782,370,383,-0.049819121408644876,No substantial change
AB42,exp,2905501,0.424305,339,402,-0.24591022804258475,No substantial change
AB42,exp,2906501,0.424827,352.5,442.5,-0.3280541976842039,No substantial change
AB42,exp,2907501,0.42535,349.5,414,-0.24433831212388887,No substantial change
AB42,exp,2908501,0.425872,327.5,411,-0.3276434872568703,No substantial change
AB42,exp,2909501,0.426395,334,376.5,-0.17280176219787596,No substantial change
AB42,exp,2910501,0.426917,280,377.5,-0.43104981726747477,No substantial change
AB42,exp,2911501,0.42744,306.5,381.5,-0.315795983143749,No substantial change
AB42,exp,2912501,0.427963,339,420.5,-0.3108205271188003,No substantial change
AB42,exp,2913501,0.428485,384.5,425,-0.14447924306323764,No substantial change
AB42,exp,2914501,0.429008,277.5,348.5,-0.3286708846309548,No substantial change
AB42,exp,2915501,0.42953,259.5,328,-0.3379612762602029,No substantial change
AB42,exp,2916501,0.430053,276.5,378,-0.45110675398636557,No substantial change
AB42,exp,2917501,0.430575,303,338,-0.15770545280923337,No substantial change
AB42,exp,2918501,0.431098,285,369,-0.3726588970082921,No substantial change
AB42,exp,2919501,0.43162,256,388,-0.5999128421871277,No substantial change
AB42,exp,2920501,0.432143,321.5,371.5,-0.20854347321064898,No substantial change
AB42,exp,2921501,0.432665,345,395.5,-0.19708133280726042,No substantial change
AB42,exp,2922501,0.433188,293,382,-0.3826719736135008,No substantial change
AB42,exp,2923501,0.43371,344,384.5,-0.16057503325972858,No substantial change
AB42,exp,2924501,0.434233,447.5,478,-0.09512293582912977,No substantial change
AB42,exp,2925501,0.434756,512.5,446.5,0.19889182927158544,No substantial change
AB42,exp,2926501,0.435278,314,349,-0.15246247731802526,No substantial change
AB42,exp,2927501,0.435801,318.5,365.5,-0.19857803369613702,No substantial change
AB42,exp,2928501,0.436323,367.5,453.5,-0.3033583008047957,No substantial change
AB42,exp,2929501,0.436846,294.5,380.5,-0.3696288196730847,No substantial change
AB42,exp,2930501,0.437368,249,361,-0.5358530948190902,No substantial change
AB42,exp,2931501,0.437891,328.5,417.5,-0.3458828270390849,No substantial change
AB42,exp,2932501,0.438413,402.5,426.5,-0.08355695831631092,No substantial change
AB42,exp,2933501,0.438936,341,441,-0.37100691653334805,No substantial change
AB42,exp,2934501,0.439458,298,391.5,-0.3936999768288792,No substantial change
AB42,exp,2935501,0.439981,339.5,421.5,-0.3121210566973506,No substantial change
AB42,exp,2936501,0.440504,320,410,-0.3575520046180836,No substantial change
AB42,exp,2937501,0.441026,363.5,424,-0.2221089006436049,No substantial change
AB42,exp,2938501,0.441549,344.5,401.5,-0.22089600481302316,No substantial change
AB42,exp,2939501,0.442071,290,384,-0.40505341070622164,No substantial change
AB42,exp,2940501,0.442594,356,382.5,-0.10358250661361633,No substantial change
AB42,exp,2941501,0.443116,362.5,422,-0.2192620038048883,No substantial change
AB42,exp,2942501,0.443639,373.5,387,-0.05122532335517311,No substantial change
AB42,exp,2943501,0.444161,301.5,336,-0.15630323087867545,No substantial change
AB42,exp,2944501,0.444684,320,407,-0.3469568893788848,No substantial change
AB42,exp,2945501,0.445206,273,387,-0.5034326152245577,No substantial change
AB42,exp,2946501,0.445729,303.5,387.5,-0.35249979390591785,No substantial change
AB42,exp,2947501,0.446252,301,347.5,-0.20724949085116776,No substantial change
AB42,exp,2948501,0.446774,322,351,-0.12441034218994367,No substantial change
AB42,exp,2949501,0.447297,353,361,-0.03233065361599071,No substantial change
AB42,exp,2950501,0.447819,264,389.5,-0.5610853987032158,No substantial change
AB42,exp,2951501,0.448342,282.5,372.5,-0.39898955804697384,No substantial change
AB42,exp,2952501,0.448864,304.5,374.5,-0.29852349055241867,No substantial change
AB42,exp,2953501,0.449387,342.5,376.5,-0.13654587682403915,No substantial change
AB42,exp,2954501,0.449909,316,411.5,-0.38096787224452267,No substantial change
AB42,exp,2955501,0.450432,304,410.5,-0.4333108983342193,No substantial change
AB42,exp,2956501,0.450954,367.5,421,-0.1960759833426693,No substantial change
AB42,exp,2957501,0.451477,359,402,-0.16321165735587728,No substantial change
AB42,exp,2958501,0.451999,327,359,-0.13469320832496878,No substantial change
AB42,exp,2959501,0.452522,377.5,418.5,-0.14875097833790243,No substantial change
AB42,exp,2960501,0.453045,305.5,375.5,-0.29764052769554233,No substantial change
AB42,exp,2961501,0.453567,250,330,-0.40053792958372875,No substantial change
AB42,exp,2962501,0.45409,307,364.5,-0.24768015895675774,No substantial change
AB42,exp,2963501,0.454612,278.5,368.5,-0.40398729175503795,No substantial change
AB42,exp,2964501,0.455135,331.5,376,-0.18172379156504959,No substantial change
AB42,exp,2965501,0.455657,324,372.5,-0.20124661246489917,No substantial change
AB42,exp,2966501,0.45618,266.5,383,-0.5232088591657813,No substantial change
AB42,exp,2967501,0.456702,287,346.5,-0.2718046154615259,No substantial change
AB42,exp,2968501,0.457225,372.5,417.5,-0.1645357720118906,No substantial change
AB42,exp,2969501,0.457747,306.5,393,-0.35864223856782507,No substantial change
AB42,exp,2970501,0.45827,325,383.5,-0.23878685958711662,No substantial change
AB42,exp,2971501,0.458793,478.5,431,0.1508310553969273,No substantial change
AB42,exp,2972501,0.459315,371.5,386.5,-0.05710620338625111,No substantial change
AB42,exp,2973501,0.459838,370,440,-0.24997825300834742,No substantial change
AB42,exp,2974501,0.46036,321.5,435.5,-0.4378539812709173,No substantial change
AB42,exp,2975501,0.460883,389.5,399.5,-0.036572174866307525,No substantial change
AB42,exp,2976501,0.461405,324,358.5,-0.14597930581727997,No substantial change
AB42,exp,2977501,0.461928,306,399.5,-0.384663850235325,No substantial change
AB42,exp,2978501,0.46245000000000003,298.5,398,-0.4150374992788438,No substantial change
AB42,exp,2979501,0.462973,253,350,-0.46821753713801867,No substantial change
AB42,exp,2980501,0.463495,284,414,-0.5437398379946431,No substantial change
AB42,exp,2981501,0.464018,316,420.5,-0.41218124207804124,No substantial change
AB42,exp,2982501,0.464541,332.5,364,-0.13058410981014437,No substantial change
AB42,exp,2983501,0.465063,355,382,-0.10575361364370427,No substantial change
AB42,exp,2984501,0.465586,375.5,414,-0.14081785998505342,No substantial change
AB42,exp,2985501,0.466108,389,427.5,-0.13615426478706824,No substantial change
AB42,exp,2986501,0.466631,326.5,397,-0.28205601559652704,No substantial change
AB42,exp,2987501,0.467153,335,413,-0.30198068607431056,No substantial change
AB42,exp,2988501,0.467676,267,352,-0.39873568694974326,No substantial change
AB42,exp,2989501,0.468198,340.5,421,-0.30616543505432486,No substantial change
AB42,exp,2990501,0.468721,339,401,-0.24231696331857647,No substantial change
AB42,exp,2991501,0.469243,316,374.5,-0.2450411602816481,No substantial change
AB42,exp,2992501,0.469766,336.5,430,-0.3537301549791432,No substantial change
AB42,exp,2993501,0.470288,376,408,-0.1178364902938583,No substantial change
AB42,exp,2994501,0.470811,300.5,330.5,-0.13728528079650623,No substantial change
AB42,exp,2995501,0.471334,324,358,-0.14396577437963162,No substantial change
AB42,exp,2996501,0.471856,331.5,396,-0.25649155996702183,No substantial change
AB42,exp,2997501,0.472379,289,389,-0.4287006624855131,No substantial change
AB42,exp,2998501,0.472901,324.5,420,-0.37217084966698405,No substantial change
AB42,exp,2999501,0.473424,392.5,451,-0.20043477947639166,No substantial change
AB42,exp,3000501,0.473946,380.5,423,-0.15276120961640427,No substantial change
AB42,exp,3001501,0.474469,329,349.5,-0.087204871640195,No substantial change
AB42,exp,3002501,0.474991,371.5,367.5,0.015617960814869564,No substantial change
AB42,exp,3003501,0.475514,416,374,0.1535452582534555,No substantial change
AB42,exp,3004501,0.476036,335,414.5,-0.3072110061506156,No substantial change
AB42,exp,3005501,0.476559,255.5,367.5,-0.5244209587861055,No substantial change
AB42,exp,3006501,0.477082,331.5,369.5,-0.1565654940335632,No substantial change
AB42,exp,3007501,0.477604,287,354,-0.3026986234073096,No substantial change
AB42,exp,3008501,0.478127,269,377,-0.4869583507120401,No substantial change
AB42,exp,3009501,0.478649,318.5,401.5,-0.3341066152610142,No substantial change
AB42,exp,3010501,0.479172,323.5,373.5,-0.20734253079672957,No substantial change
AB42,exp,3011501,0.479694,265,365.5,-0.4638790465018759,No substantial change
AB42,exp,3012501,0.480217,233,347,-0.5746057079239807,No substantial change
AB42,exp,3013501,0.480739,284.5,347,-0.2865070102716791,No substantial change
AB42,exp,3014501,0.481262,300.5,346,-0.20340704692553924,No substantial change
AB42,exp,3015501,0.481784,356,391.5,-0.13713506632464284,No substantial change
AB42,exp,3016501,0.482307,366,434.5,-0.24751252853035768,No substantial change
AB42,exp,3017501,0.48283,314,392,-0.3200890952235813,No substantial change
AB42,exp,3018501,0.483352,291.5,349.5,-0.26179657217493996,No substantial change
AB42,exp,3019501,0.483875,314.5,374,-0.24997825300834742,No substantial change
AB42,exp,3020501,0.484397,354,409,-0.2083514828587514,No substantial change
AB42,exp,3021501,0.48492,279.5,316.5,-0.17935721658515114,No substantial change
AB42,exp,3022501,0.485442,277,352,-0.34568945258810885,No substantial change
AB42,exp,3023501,0.485965,322.5,425.5,-0.3998599713753462,No substantial change
AB42,exp,3024501,0.486487,283,352.5,-0.3168212044542735,No substantial change
AB42,exp,3025501,0.48701,304,395.5,-0.37960637102920625,No substantial change
AB42,exp,3026501,0.487532,484.5,531,-0.1322151953890726,No substantial change
AB42,exp,3027501,0.488055,468.5,476,-0.022912525648756763,No substantial change
AB42,exp,3028501,0.488577,497.5,516.5,-0.0540718234340484,No substantial change
AB42,exp,3029501,0.4891,442.5,481,-0.12035943879968211,No substantial change
AB42,exp,3030501,0.489623,348.5,382.5,-0.13430109171159105,No substantial change
AB42,exp,3031501,0.490145,281,378,-0.4278161040001466,No substantial change
AB42,exp,3032501,0.490668,259,319,-0.30060432607831544,No substantial change
AB42,exp,3033501,0.49119,272.5,363,-0.413713318331462,No substantial change
AB42,exp,3034501,0.491713,317,387,-0.28785072600500294,No substantial change
AB42,exp,3035501,0.492235,305.5,362,-0.24481731726447586,No substantial change
AB42,exp,3036501,0.492758,298.5,411,-0.46140746241687797,No substantial change
AB42,exp,3037501,0.49328,290,358.5,-0.3059202186869703,No substantial change
AB42,exp,3038501,0.493803,299,360.5,-0.2698537750427175,No substantial change
AB42,exp,3039501,0.494325,308,388.5,-0.3349842477128087,No substantial change
AB42,exp,3040501,0.494848,301.5,375.5,-0.31665490561418697,No substantial change
AB42,exp,3041501,0.495371,341,415,-0.28333959721011454,No substantial change
AB42,exp,3042501,0.495893,330.5,386.5,-0.22581814241715578,No substantial change
AB42,exp,3043501,0.496416,335,367,-0.13161896749807792,No substantial change
AB42,exp,3044501,0.496938,394.5,425.5,-0.10913383167250419,No substantial change
AB42,exp,3045501,0.497461,320,389,-0.28169825009882954,No substantial change
AB42,exp,3046501,0.497983,275,362,-0.3965580786711834,No substantial change
AB42,exp,3047501,0.498506,252,339,-0.4278615396364273,No substantial change
AB42,exp,3048501,0.499028,268,353,-0.3974351828134079,No substantial change
AB42,exp,3049501,0.499551,310,413,-0.4138735661452079,No substantial change
AB42,exp,3050501,0.500073,346.5,395.5,-0.19082234233557804,No substantial change
AB42,exp,3051501,0.500596,286,411.5,-0.5248772836432363,No substantial change
AB42,exp,3052501,0.501119,402,455,-0.17867104390713004,No substantial change
AB42,exp,3053501,0.501641,321,378.5,-0.23772000286342848,No substantial change
AB42,exp,3054501,0.502164,311.5,373,-0.2599434672312359,No substantial change
AB42,exp,3055501,0.502686,339,387.5,-0.19291103702525594,No substantial change
AB42,exp,3056501,0.503209,308.5,364,-0.2386679610492784,No substantial change
AB42,exp,3057501,0.503731,295.5,324,-0.1328356827070922,No substantial change
AB42,exp,3058501,0.504254,370.5,426.5,-0.20307219901245627,No substantial change
AB42,exp,3059501,0.504776,333.5,373.5,-0.1634214816046521,No substantial change
AB42,exp,3060501,0.505299,307.5,411.5,-0.42030602019502344,No substantial change
AB42,exp,3061501,0.505821,334,371.5,-0.15351410806454405,No substantial change
AB42,exp,3062501,0.506344,312,391,-0.325622578445104,No substantial change
AB42,exp,3063501,0.506866,333,421,-0.338298055995134,No substantial change
AB42,exp,3064501,0.507389,360,392.5,-0.12469574744931461,No substantial change
AB42,exp,3065501,0.507912,270,337,-0.3197891841310275,No substantial change
AB42,exp,3066501,0.508434,287.5,361,-0.3284368810554335,No substantial change
AB42,exp,3067501,0.508957,318.5,374.5,-0.2336723462024507,No substantial change
AB42,exp,3068501,0.509479,265,393.5,-0.570371276056925,No substantial change
AB42,exp,3069501,0.510002,265,349.5,-0.399300095924875,No substantial change
AB42,exp,3070501,0.510524,312,384.5,-0.3014375690995782,No substantial change
AB42,exp,3071501,0.511047,282,314.5,-0.15736485448049564,No substantial change
AB42,exp,3072501,0.511569,272.5,332.5,-0.2870981107242632,No substantial change
AB42,exp,3073501,0.512092,276,354,-0.35908109330482835,No substantial change
AB42,exp,3074501,0.512614,238.5,312,-0.3875567628567369,No substantial change
AB42,exp,3075501,0.513137,264,389,-0.5592322256277384,No substantial change
AB42,exp,3076501,0.51366,272.5,359,-0.3977276141587627,No substantial change
AB42,exp,3077501,0.514182,297,343,-0.20774564537204648,No substantial change
AB42,exp,3078501,0.514705,342,400,-0.22600367488882686,No substantial change
AB42,exp,3079501,0.515227,331.5,391,-0.23815973719476455,No substantial change
AB42,exp,3080501,0.51575,345,421,-0.28722387140086475,No substantial change
AB42,exp,3081501,0.516272,274.5,345.5,-0.33187956138305985,No substantial change
AB42,exp,3082501,0.516795,340,394,-0.21266088331867444,No substantial change
AB42,exp,3083501,0.517317,373.5,389,-0.058661912196954824,No substantial change
AB42,exp,3084501,0.51784,480,438.5,0.1304575631637855,No substantial change
AB42,exp,3085501,0.518362,452.5,495,-0.12951073299640425,No substantial change
AB42,exp,3086501,0.518885,321,385.5,-0.2641575627927311,No substantial change
AB42,exp,3087501,0.519407,349.5,380,-0.12070696295551138,No substantial change
AB42,exp,3088501,0.51993,271.5,366,-0.4308914504796809,No substantial change
AB42,exp,3089501,0.520453,289.5,365,-0.33433311577814295,No substantial change
AB42,exp,3090501,0.520975,272.5,375.5,-0.4625566778499831,No substantial change
AB42,exp,3091501,0.521498,266,383,-0.5259181464237674,No substantial change
AB42,exp,3092501,0.52202,274,346,-0.3365961446761979,No substantial change
AB42,exp,3093501,0.522543,284.5,341.5,-0.26345692598350845,No substantial change
AB42,exp,3094501,0.523065,269.5,360,-0.41771163357716923,No substantial change
AB42,exp,3095501,0.523588,278.5,381,-0.4521136701532903,No substantial change
AB42,exp,3096501,0.52411,339,403.5,-0.25128340014143635,No substantial change
AB42,exp,3097501,0.524633,317,370,-0.22304243037690485,No substantial change
AB42,exp,3098501,0.525155,303.5,367,-0.2740835465875306,No substantial change
AB42,exp,3099501,0.525678,306,401.5,-0.3918683348246626,No substantial change
AB42,exp,3100501,0.526201,297,363.5,-0.2914924331188285,No substantial change
AB42,exp,3101501,0.526723,412.5,458,-0.15095347896376587,No substantial change
AB42,exp,3102501,0.527246,358.5,392,-0.12888053541330347,No substantial change
AB42,exp,3103501,0.527768,309,372.5,-0.2696335874451494,No substantial change
AB42,exp,3104501,0.528291,304.5,377.5,-0.3100344163061089,No substantial change
AB42,exp,3105501,0.528813,349.5,421,-0.2685277776909597,No substantial change
AB42,exp,3106501,0.529336,396,462,-0.22239242133644802,No substantial change
AB42,exp,3107501,0.529858,332.5,447,-0.4269204907947658,No substantial change
AB42,exp,3108501,0.530381,372,433,-0.21906440361869353,No substantial change
AB42,exp,3109501,0.530903,325,372,-0.19486290319221453,No substantial change
AB42,exp,3110501,0.531426,319.5,388,-0.28024072124013333,No substantial change
AB42,exp,3111501,0.531949,348,400,-0.2009126939259964,No substantial change
AB42,exp,3112501,0.532471,341.5,382,-0.1616870597456583,No substantial change
AB42,exp,3113501,0.532994,259.5,344,-0.4066740263442171,No substantial change
AB42,exp,3114501,0.533516,270.5,338,-0.321394652455369,No substantial change
AB42,exp,3115501,0.534039,311,319,-0.03664184363426687,No substantial change
AB42,exp,3116501,0.534561,338,372,-0.13827937482584712,No substantial change
AB42,exp,3117501,0.535084,328,441,-0.42708284093943694,No substantial change
AB42,exp,3118501,0.535606,309.5,411.5,-0.41095302120736094,No substantial change
AB42,exp,3119501,0.536129,381,419,-0.13715924620602957,No substantial change
AB42,exp,3120501,0.536651,348.5,426,-0.2896947743574152,No substantial change
AB42,exp,3121501,0.537174,344.5,406,-0.2369757444808849,No substantial change
AB42,exp,3122501,0.537696,297.5,415.5,-0.4819588085750386,No substantial change
AB42,exp,3123501,0.538219,330,377,-0.19209849902284856,No substantial change
AB42,exp,3124501,0.538742,437,413.5,0.07974595032932373,No substantial change
AB42,exp,3125501,0.539264,292,354.5,-0.2798172583594988,No substantial change
AB42,exp,3126501,0.539787,243.5,343,-0.4942868040904702,No substantial change
AB42,exp,3127501,0.540309,311,423,-0.4437430829893473,No substantial change
AB42,exp,3128501,0.540832,383.5,453,-0.24028447254330168,No substantial change
AB42,exp,3129501,0.541354,349.5,425.5,-0.2838666763105263,No substantial change
AB42,exp,3130501,0.541877,327.5,396.5,-0.27582595927916587,No substantial change
AB42,exp,3131501,0.542399,372.5,412,-0.14540391183369447,No substantial change
AB42,exp,3132501,0.542922,340.5,383,-0.16968959391288602,No substantial change
AB42,exp,3133501,0.543444,371.5,443.5,-0.25557189376246775,No substantial change
AB42,exp,3134501,0.543967,494.5,486,0.025014207153329908,No substantial change
AB42,exp,3135501,0.54449,331.5,417.5,-0.33276732724882685,No substantial change
AB42,exp,3136501,0.545012,314.5,410.5,-0.3843222048985157,No substantial change
AB42,exp,3137501,0.545535,432.5,460,-0.08893372842028831,No substantial change
AB42,exp,3138501,0.546057,326.5,391,-0.26008561576092154,No substantial change
AB42,exp,3139501,0.54658,304,416,-0.45251220469750675,No substantial change
AB42,exp,3140501,0.547102,383.5,455,-0.2466399675831252,No substantial change
AB42,exp,3141501,0.547625,316.5,391.5,-0.30680680786269926,No substantial change
AB42,exp,3142501,0.548147,351.5,377.5,-0.10295195513990597,No substantial change
AB42,exp,3143501,0.54867,298,394.5,-0.404712969551297,No substantial change
AB42,exp,3144501,0.549192,303.5,415.5,-0.4531519605146624,No substantial change
AB42,exp,3145501,0.549715,287,320.5,-0.15927361994305325,No substantial change
AB42,exp,3146501,0.550238,275,348.5,-0.3417270374564012,No substantial change
AB42,exp,3147501,0.55076,300,358.5,-0.25701061820602394,No substantial change
AB42,exp,3148501,0.551283,274,385.5,-0.4925549669545075,No substantial change
AB42,exp,3149501,0.551805,388,437.5,-0.1732263645325634,No substantial change
AB42,exp,3150501,0.552328,305.5,357.5,-0.2267708618470223,No substantial change
AB42,exp,3151501,0.55285,279.5,383.5,-0.45637829465974344,No substantial change
AB42,exp,3152501,0.553373,318,373.5,-0.2320814775048817,No substantial change
AB42,exp,3153501,0.553895,287,379,-0.4011471114954039,No substantial change
AB42,exp,3154501,0.554418,368,430.5,-0.22630747133983115,No substantial change
AB42,exp,3155501,0.55494,315.5,397.5,-0.33331485518916865,No substantial change
AB42,exp,3156501,0.555463,336.5,348,-0.048480801238411225,No substantial change
AB42,exp,3157501,0.555985,316,376,-0.25080810350053434,No substantial change
AB42,exp,3158501,0.556508,306,395,-0.3683210003718135,No substantial change
AB42,exp,3159501,0.557031,297.5,386.5,-0.3775787457295415,No substantial change
AB42,exp,3160501,0.557553,274,358.5,-0.38779722574137804,No substantial change
AB42,exp,3161501,0.558076,316,299,0.07977907397899785,No substantial change
AB42,exp,3162501,0.558598,310.5,361.5,-0.21940237873063648,No substantial change
AB42,exp,3163501,0.559121,233,319,-0.45322646911058906,No substantial change
AB42,exp,3164501,0.559643,295,397,-0.4284240528937543,No substantial change
AB42,exp,3165501,0.560166,347,438,-0.3359952070229125,No substantial change
AB42,exp,3166501,0.560688,365.5,439,-0.26434953358292085,No substantial change
AB42,exp,3167501,0.561211,332.5,420,-0.33703498727757075,No substantial change
AB42,exp,3168501,0.561733,342.5,350.5,-0.03331045616273413,No substantial change
AB42,exp,3169501,0.562256,450,436,0.04559686644011059,No substantial change
AB42,exp,3170501,0.562779,420.5,433.5,-0.04392619296669072,No substantial change
AB42,exp,3171501,0.563301,306,339,-0.1477536204436922,No substantial change
AB42,exp,3172501,0.563824,287.5,362.5,-0.3344190390705592,No substantial change
AB42,exp,3173501,0.564346,299.5,395.5,-0.4011216916840061,No substantial change
AB42,exp,3174501,0.564869,259.5,381.5,-0.5559485184766497,No substantial change
AB42,exp,3175501,0.565391,304,391.5,-0.3649409838474552,No substantial change
AB42,exp,3176501,0.565914,368,424,-0.20435849850618626,No substantial change
AB42,exp,3177501,0.566436,306,364,-0.2504067975060445,No substantial change
AB42,exp,3178501,0.566959,340.5,390.5,-0.19766775012990812,No substantial change
AB42,exp,3179501,0.567481,349,370.5,-0.08624650609618159,No substantial change
AB42,exp,3180501,0.568004,336,381.5,-0.1832218240557701,No substantial change
AB42,exp,3181501,0.568527,317.5,351,-0.14471443864503256,No substantial change
AB42,exp,3182501,0.569049,374.5,418.5,-0.16026190409159274,No substantial change
AB42,exp,3183501,0.569572,308.5,394.5,-0.35475481086404065,No substantial change
AB42,exp,3184501,0.570094,324,368.5,-0.18567080621044496,No substantial change
AB42,exp,3185501,0.570617,350,341,0.037583182808156305,No substantial change
AB42,exp,3186501,0.571139,305,379,-0.31338860572084304,No substantial change
AB42,exp,3187501,0.571662,290,387.5,-0.4181434101466654,No substantial change
AB42,exp,3188501,0.572184,269,333.5,-0.31008058862796084,No substantial change
AB42,exp,3189501,0.572707,290.5,381.5,-0.39314489343000164,No substantial change
AB42,exp,3190501,0.573229,313.5,396.5,-0.33885542290193954,No substantial change
AB42,exp,3191501,0.573752,301,365,-0.2781329770076774,No substantial change
AB42,exp,3192501,0.574274,303,381,-0.33047320402037106,No substantial change
AB42,exp,3193501,0.574797,337,398.5,-0.24183113280861326,No substantial change
AB42,exp,3194501,0.57532,338.5,455,-0.4267107115110618,No substantial change
AB42,exp,3195501,0.575842,278,327.5,-0.23641002370130512,No substantial change
AB42,exp,3196501,0.576365,300,372.5,-0.31227792485364314,No substantial change
AB42,exp,3197501,0.576887,294.5,374,-0.3447706360571759,No substantial change
AB42,exp,3198501,0.57741,327,401,-0.29431160095683784,No substantial change
AB42,exp,3199501,0.577932,379.5,465.5,-0.2946812821433275,No substantial change
AB42,exp,3200501,0.578455,333.5,379,-0.18451108698650667,No substantial change
AB42,exp,3201501,0.578977,369.5,403,-0.12520547438181634,No substantial change
AB42,exp,3202501,0.5795,333.5,419.5,-0.33098404925523817,No substantial change
AB42,exp,3203501,0.580022,291,373,-0.358156477346954,No substantial change
AB42,exp,3204501,0.580545,381.5,475.5,-0.31776228402603296,No substantial change
AB42,exp,3205501,0.581068,361.5,462.5,-0.35545771845255664,No substantial change
AB42,exp,3206501,0.58159,273,397,-0.5402380562231054,No substantial change
AB42,exp,3207501,0.582113,366,466.5,-0.3500334325677162,No substantial change
AB42,exp,3208501,0.582635,538,508.5,0.08135839869912403,No substantial change
AB42,exp,3209501,0.583158,350,416.5,-0.2509615735332188,No substantial change
AB42,exp,3210501,0.58368,478.5,473,0.016678741146630392,No substantial change
AB42,exp,3211501,0.584203,425.5,445.5,-0.06626629983595936,No substantial change
AB42,exp,3212501,0.584725,452.5,435,0.056902391234476914,No substantial change
AB42,exp,3213501,0.585248,436,464,-0.08979667035064569,No substantial change
AB42,exp,3214501,0.58577,334,391.5,-0.22916420481698854,No substantial change
AB42,exp,3215501,0.586293,291.5,325.5,-0.15916165996513898,No substantial change
AB42,exp,3216501,0.586816,525.5,411,0.35455237028049547,No substantial change
AB42,exp,3217501,0.587338,511.5,412,0.3120899025621102,No substantial change
AB42,exp,3218501,0.587861,429.5,449.5,-0.06566298437598371,No substantial change
AB42,exp,3219501,0.588383,392,371.5,0.07749144357661189,No substantial change
AB42,exp,3220501,0.588906,368.5,412.5,-0.1627295000381085,No substantial change
AB42,exp,3221501,0.589428,414,438,-0.08130010210184817,No substantial change
AB42,exp,3222501,0.589951,346.5,417.5,-0.26892084522420096,No substantial change
AB42,exp,3223501,0.590473,359,412,-0.1986604933601671,No substantial change
AB42,exp,3224501,0.590996,338,392.5,-0.215669407496805,No substantial change
AB42,exp,3225501,0.591518,334.5,449.5,-0.4263149048729864,No substantial change
AB42,exp,3226501,0.592041,314,359,-0.19321928493142432,No substantial change
AB42,exp,3227501,0.592563,485.5,452.5,0.10155350344862447,No substantial change
AB42,exp,3228501,0.593086,455.5,451.5,0.012725066321192482,No substantial change
AB42,exp,3229501,0.593609,370,393,-0.08700404174229437,No substantial change
AB42,exp,3230501,0.594131,333,387.5,-0.21867413309033773,No substantial change
AB42,exp,3231501,0.594654,480.5,509.5,-0.08454571539206342,No substantial change
AB42,exp,3232501,0.595176,335,422,-0.3330819033620503,No substantial change
AB42,exp,3233501,0.595699,414,531.5,-0.36043892403177946,No substantial change
AB42,exp,3234501,0.596221,434,552,-0.34697322433368966,No substantial change
AB42,exp,3235501,0.596744,351,426,-0.2793823999212775,No substantial change
AB42,exp,3236501,0.597266,328.5,387.5,-0.23830293983927026,No substantial change
AB42,exp,3237501,0.597789,327.5,410.5,-0.32588731535299226,No substantial change
AB42,exp,3238501,0.598311,285,365.5,-0.3589094869003334,No substantial change
AB42,exp,3239501,0.598834,315,380,-0.270647589943669,No substantial change
AB42,exp,3240501,0.599357,297,391,-0.39670567650658656,No substantial change
AB42,exp,3241501,0.599879,273.5,376.5,-0.4611090318793716,No substantial change
