strain,phase,window_mid,norm_position,density_drug,density_nd,log2FC,t_test_p,t_test_p_adj_BH,mwu_p,category
AB42,exp,3854501,0.920198,346.5,413,-0.25328642928223166,0.49661850019279696,0.7764390764435607,0.6666666666666666,Not significant
AB42,exp,3855501,0.92072,342,381.5,-0.1576867319486326,0.6785518862694995,0.856414550635566,1,Not significant
AB42,exp,3856501,0.921243,274.5,351,-0.3546648812993621,0.32195921201122857,0.6999996636743018,0.3333333333333333,Not significant
AB42,exp,3857501,0.921765,287,371,-0.3703684499451154,0.2983864312147547,0.6982079685176962,0.3333333333333333,Not significant
AB42,exp,3858501,0.922288,328.5,349,-0.08733366588732262,0.6925576383818389,0.8633933363616236,0.6666666666666666,Not significant
AB42,exp,3859501,0.922811,306.5,343,-0.16232150248203087,0.8126883659376587,0.9225587781448658,1,Not significant
AB42,exp,3860501,0.923333,331.5,345,-0.05758749155294365,0.9370169501294761,0.9725552462298357,1,Not significant
AB42,exp,3861501,0.923856,297,303,-0.028854862672185143,0.9540710672804107,0.9795543721534739,1,Not significant
AB42,exp,3862501,0.924378,245,340,-0.4727529971351312,0.013832545310355153,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3863501,0.924901,252.5,372.5,-0.5609570377103668,0.12512485633459258,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3864501,0.925423,328,397,-0.2754431925248741,0.3133744104266394,0.6999996636743018,0.3333333333333333,Not significant
AB42,exp,3865501,0.925946,288.5,360,-0.31942558768419216,0.3028362008759605,0.6994145671157836,0.3333333333333333,Not significant
AB42,exp,3866501,0.926468,266.5,306.5,-0.20175154093160572,0.5840989287910304,0.812722741241108,1,Not significant
AB42,exp,3867501,0.926991,276,355.5,-0.36518129284124634,0.13629153917860093,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3868501,0.927513,277,342,-0.30411034883670945,0.2804698183339466,0.6962360753066652,0.3333333333333333,Not significant
AB42,exp,3869501,0.928036,327,363,-0.15067891249766815,0.4525149678212258,0.7580438432609075,0.6666666666666666,Not significant
AB42,exp,3870501,0.928558,267.5,365,-0.4483575724788702,0.14990212357055518,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3871501,0.929081,298,367.5,-0.3024319192615652,0.10532454763729661,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3872501,0.929604,384.5,388.5,-0.014931000445883623,0.9224363847217063,0.9672145692357902,1,Not significant
AB42,exp,3873501,0.930126,300,342,-0.18903382439001706,0.6859579226109767,0.8607780045598045,1,Not significant
AB42,exp,3874501,0.930649,307,324.5,-0.0799798226289592,0.845579358328738,0.9377805773182691,1,Not significant
AB42,exp,3875501,0.931171,289.5,376.5,-0.3790865166826916,0.36588775632254894,0.71814440015465,0.3333333333333333,Not significant
AB42,exp,3876501,0.931694,346.5,417.5,-0.26892084522420096,0.5703947162982996,0.8070686362819268,0.6666666666666666,Not significant
AB42,exp,3877501,0.932216,367.5,388,-0.07831240246340099,0.7798818199956269,0.9091274081460604,1,Not significant
AB42,exp,3878501,0.932739,242.5,368,-0.601721018982523,0.07549698591386228,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3879501,0.933261,261.5,351.5,-0.4267137428255938,0.20394478962928797,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3880501,0.933784,299,337.5,-0.17474201774008827,0.4939762368433417,0.7739867358112233,0.6666666666666666,Not significant
AB42,exp,3881501,0.934306,287,340,-0.24448400946201396,0.2951653380664736,0.6982079685176962,0.3333333333333333,Not significant
AB42,exp,3882501,0.934829,310.5,343.5,-0.1457168305976187,0.6864409759584873,0.8607780045598045,1,Not significant
AB42,exp,3883501,0.935352,424.5,382,0.15219191551728994,0.814939770798297,0.9227994463451304,1,Not significant
AB42,exp,3884501,0.935874,300.5,285,0.07640307165908133,0.8949132956871292,0.9532729008096155,1,Not significant
AB42,exp,3885501,0.936397,349,368.5,-0.07843758288541743,0.9071746633577984,0.9600992918215991,1,Not significant
AB42,exp,3886501,0.936919,344,343.5,0.002098465883997877,0.9968946969197734,0.997891591616693,1,Not significant
AB42,exp,3887501,0.937442,251.5,309,-0.2970484380988474,0.4691577670643324,0.7689347930108829,0.6666666666666666,Not significant
AB42,exp,3888501,0.937964,333,379.5,-0.1885777083442041,0.6058783544528656,0.8260910958901584,1,Not significant
AB42,exp,3889501,0.938487,327.5,385,-0.2333635391574511,0.18023282717867833,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3890501,0.939009,297.5,352.5,-0.24473358909085005,0.4527572720368209,0.7580438432609075,0.3333333333333333,Not significant
AB42,exp,3891501,0.939532,313,330.5,-0.07848761457507329,0.9050863609922145,0.959736702704668,1,Not significant
AB42,exp,3892501,0.940054,300,339,-0.17632277264046295,0.7143319668355553,0.8750614613796799,1,Not significant
AB42,exp,3893501,0.940577,344.5,412.5,-0.2598901364288867,0.6327463500303082,0.8363159193432368,1,Not significant
AB42,exp,3894501,0.9411,329,421.5,-0.3574450472068407,0.47541125784747457,0.7692761029304235,0.6666666666666666,Not significant
AB42,exp,3895501,0.941622,341,357.5,-0.06817150264157922,0.8943432883508441,0.9532729008096155,1,Not significant
AB42,exp,3896501,0.942145,322.5,361.5,-0.16469648664050124,0.5259637700123131,0.7849269232684688,0.6666666666666666,Not significant
AB42,exp,3897501,0.942667,407.5,444,-0.12375961723166605,0.7894802884622545,0.9127606653257786,1,Not significant
AB42,exp,3898501,0.94319,420,386.5,0.11992091374127531,0.8436881247147353,0.9377016713429998,1,Not significant
AB42,exp,3899501,0.943712,307,318.5,-0.05305471688612101,0.9268107123710819,0.9690796945307018,1,Not significant
AB42,exp,3900501,0.944235,337,342.5,-0.023355396666030634,0.9597715223235258,0.9815900831119789,1,Not significant
AB42,exp,3901501,0.944757,335.5,351,-0.06515826410437715,0.9036838922121239,0.9587573673601866,1,Not significant
AB42,exp,3902501,0.94528,324.5,409,-0.33388236494261025,0.08661420136804794,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3903501,0.945802,292.5,427.5,-0.5474877953024933,0.01117462133777647,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3904501,0.946325,327,428.5,-0.3900045686144174,0.08613395557806366,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3905501,0.946847,273,331.5,-0.28010791919273537,0.48232481529098986,0.7698246871888564,0.6666666666666666,Not significant
AB42,exp,3906501,0.94737,317.5,366,-0.20508705662451424,0.6632051609778762,0.8502956979043921,1,Not significant
AB42,exp,3907501,0.947893,278.5,386.5,-0.47279108658481556,0.20610708955075582,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3908501,0.948415,306,402.5,-0.3954571303093275,0.5063634546392672,0.7800997585131305,0.6666666666666666,Not significant
AB42,exp,3909501,0.948938,328,356,-0.11818142634831401,0.8447892890158,0.9377016713429998,1,Not significant
AB42,exp,3910501,0.94946,324,328,-0.017702001733458983,0.9768744453721103,0.9904799390402456,1,Not significant
AB42,exp,3911501,0.949983,283.5,283,0.0025466821103465307,0.99715797276524,0.997905654324424,1,Not significant
AB42,exp,3912501,0.950505,337,312.5,0.10889240163240911,0.8691338724175067,0.9462931614331799,1,Not significant
AB42,exp,3913501,0.951028,345.5,425,-0.2987771306368055,0.6293856121461375,0.8351828721016089,1,Not significant
AB42,exp,3914501,0.95155,292,362.5,-0.3120126260222796,0.6276942006863252,0.8351828721016089,1,Not significant
AB42,exp,3915501,0.952073,330.5,393,-0.2498790407509147,0.7166021693499489,0.8763972988017767,1,Not significant
AB42,exp,3916501,0.952595,300,349,-0.21826453571377144,0.676412334260101,0.8551588391174969,1,Not significant
AB42,exp,3917501,0.953118,306.5,336.5,-0.13471943091953562,0.6983363342750416,0.866663404765548,1,Not significant
AB42,exp,3918501,0.953641,290.5,356,-0.29333907756186883,0.29855547326005827,0.6982079685176962,0.3333333333333333,Not significant
AB42,exp,3919501,0.954163,290,412,-0.5065914371682839,0.20594061536309546,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3920501,0.954686,323.5,356,-0.13811152897389026,0.7197617110667663,0.8765882610710948,1,Not significant
AB42,exp,3921501,0.955208,319,331.5,-0.055452446347718336,0.9137572843564621,0.9623051463869736,1,Not significant
AB42,exp,3922501,0.955731,292.5,368,-0.331269141586246,0.5494419942725397,0.7979555380341,0.6666666666666666,Not significant
AB42,exp,3923501,0.956253,315,340.5,-0.11230296962479239,0.7168334549390156,0.8763972988017767,1,Not significant
AB42,exp,3924501,0.956776,294,370.5,-0.3336573874694693,0.12418214948190888,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3925501,0.957298,392,413.5,-0.07703367505606652,0.825975086910316,0.9285760742659075,1,Not significant
AB42,exp,3926501,0.957821,434,407.5,0.09089498332603951,0.8532073494823336,0.9400204773673426,1,Not significant
AB42,exp,3927501,0.958343,418,399.5,0.06530743915290595,0.9084003297551011,0.9602095311622271,1,Not significant
AB42,exp,3928501,0.958866,309.5,322,-0.0571212789003524,0.9231865844493617,0.9676478728195161,1,Not significant
AB42,exp,3929501,0.959388,309.5,346,-0.16083262842246002,0.8014993481919535,0.9179643564532556,1,Not significant
AB42,exp,3930501,0.959911,281.5,328.5,-0.2227584482421,0.6561275680499394,0.847736296376882,1,Not significant
AB42,exp,3931501,0.960434,382.5,412.5,-0.10893437155316406,0.8369915123461709,0.9335136533242531,1,Not significant
AB42,exp,3932501,0.960956,360.5,414.5,-0.2013728422549279,0.41504119615555823,0.73808182611907,0.41421617824252505,Not significant
AB42,exp,3933501,0.961479,367,396.5,-0.11154080286076565,0.8691564723395916,0.9462931614331799,1,Not significant
AB42,exp,3934501,0.962001,509.5,472,0.1102952868039725,0.846507142448978,0.9378647885217752,1,Not significant
AB42,exp,3935501,0.962524,386.5,441.5,-0.19194502372361863,0.575792433462758,0.8101648795172751,0.6666666666666666,Not significant
AB42,exp,3936501,0.963046,304.5,369.5,-0.2791321362398186,0.14137180278940045,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3937501,0.963569,282,387.5,-0.45850114776280626,0.17560919755898377,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3938501,0.964091,273,360.5,-0.40109830832097004,0.10907723538124316,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3939501,0.964614,270,351.5,-0.3805652820217044,0.37048296868101777,0.720990554541857,0.3333333333333333,Not significant
AB42,exp,3940501,0.965136,336,402,-0.2587342684001684,0.30837887837878863,0.6999996636743018,0.6666666666666666,Not significant
AB42,exp,3941501,0.965659,250.5,339,-0.43647466994113543,0.1882018267891012,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3942501,0.966182,329,445,-0.43571775211851854,0.09451206573608495,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3943501,0.966704,355.5,427,-0.26438651000107505,0.20448679450657284,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3944501,0.967227,344.5,428,-0.3131068136968555,0.3242436367912828,0.7005825765340485,0.3333333333333333,Not significant
AB42,exp,3945501,0.967749,307,401,-0.385363581084741,0.21689564998652994,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3946501,0.968272,347.5,395.5,-0.18666471686192201,0.6321312008542197,0.8361590116353802,0.6666666666666666,Not significant
AB42,exp,3947501,0.968794,365.5,469.5,-0.3612537517013372,0.17341825563541516,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3948501,0.969317,244.5,337,-0.4629141262296247,0.029384916026158284,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3949501,0.969839,272,357.5,-0.3943365904154124,0.18569072182185375,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3950501,0.970362,246,370.5,-0.5908152269665938,0.08943401977908991,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3951501,0.970884,224.5,304,-0.4373558787024385,0.3274046677489978,0.7034544168016257,0.3333333333333333,Not significant
AB42,exp,3952501,0.971407,268.5,330,-0.29754393626040326,0.4102264572329558,0.7371951886130373,0.3333333333333333,Not significant
AB42,exp,3953501,0.97193,260.5,354,-0.44246598780448926,0.21296803778317566,0.6940931234700091,0.22067136191984676,Not significant
AB42,exp,3954501,0.972452,357,415,-0.2171872622051874,0.58248796580980855,0.8126417474224645,0.6666666666666666,Not significant
AB42,exp,3955501,0.972975,327,355.5,-0.12055892412133278,0.6932591349656894,0.8633933363616236,1,Not significant
AB42,exp,3956501,0.973497,344.5,380.5,-0.1433924707992541,0.7409006382418472,0.8884594655646469,1,Not significant
AB42,exp,3957501,0.97402,313,383,-0.2911817349923388,0.29481091046742025,0.6982079685176962,0.3333333333333333,Not significant
AB42,exp,3958501,0.974542,310,398,-0.36050021526941123,0.2533837830146783,0.6942173194456055,0.22067136191984676,Not significant
AB42,exp,3959501,0.975065,286.5,403,-0.4922446997710625,0.1446158151211161,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3960501,0.975587,378,445.5,-0.2370391973008493,0.3712683017021975,0.720990554541857,0.6666666666666666,Not significant
AB42,exp,3961501,0.97611,287.5,361.5,-0.3304336911193803,0.4864023280758083,0.7716144697367419,0.6666666666666666,Not significant
AB42,exp,3962501,0.976632,326.5,406,-0.3143967356387454,0.37670275375332263,0.720990554541857,0.3333333333333333,Not significant
AB42,exp,3963501,0.977155,339,407,-0.26374352112990324,0.47579205980050665,0.7692761029304235,0.6666666666666666,Not significant
AB42,exp,3964501,0.977677,331,404.5,-0.2893084856227598,0.3123653860904809,0.6999996636743018,0.3333333333333333,Not significant
AB42,exp,3965501,0.9782,328.5,398.5,-0.27868635366814215,0.1359049103782606,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3966501,0.978723,294,387,-0.39651741130804585,0.2837073552293568,0.6973383979977561,0.3333333333333333,Not significant
AB42,exp,3967501,0.979245,299.5,375.5,-0.3262569047254862,0.37419613755978615,0.720990554541857,0.3333333333333333,Not significant
AB42,exp,3968501,0.979768,297,373.5,-0.3306453119884713,0.4063859187725322,0.7371951886130373,0.3333333333333333,Not significant
AB42,exp,3969501,0.98029,271,392,-0.5325608027613367,0.25201843225060355,0.6942173194456055,0.3333333333333333,Not significant
AB42,exp,3970501,0.980813,282.5,341,-0.2715208717216223,0.41585055015151967,0.73808182611907,0.3333333333333333,Not significant
AB42,exp,3971501,0.981335,254.5,332.5,-0.3856886843128567,0.43978725222728626,0.7488100644115389,0.3333333333333333,Not significant
AB42,exp,3972501,0.981858,244.5,345,-0.4967618967132976,0.4307958268885738,0.7444063546097189,0.3333333333333333,Not significant
AB42,exp,3973501,0.98238,299,411.5,-0.4607469462235207,0.4839282561574305,0.7698246871888564,0.6666666666666666,Not significant
AB42,exp,3974501,0.982903,343,434.5,-0.34114760064158794,0.5678874134471015,0.8068918394046112,1,Not significant
AB42,exp,3975501,0.983425,314,346,-0.14000747874509756,0.8201832915883984,0.9266404908351995,1,Not significant
AB42,exp,3976501,0.983948,341,358,-0.07018784824008392,0.9089110015553573,0.9604647012879063,1,Not significant
AB42,exp,3977501,0.984471,327.5,354.5,-0.11429072081470348,0.9036588123257199,0.9587573673601866,1,Not significant
AB42,exp,3978501,0.984993,410.5,330.5,0.312731950270113,0.7040133098156669,0.8692165564298274,1,Not significant
AB42,exp,3979501,0.985516,443,399.5,0.14911119562704142,0.8568180131430497,0.9417036101924826,1,Not significant
AB42,exp,3980501,0.986038,403,396,0.025279408448357833,0.9745703709082254,0.988895024104545,1,Not significant
AB42,exp,3981501,0.986561,378.5,412.5,-0.12410081914744645,0.8881366564786095,0.9511068295857735,1,Not significant
AB42,exp,3982501,0.987083,291,362,-0.3149705441749215,0.5252406939497332,0.7846039331319465,0.6666666666666666,Not significant
AB42,exp,3983501,0.987606,315,381.5,-0.27633122844725155,0.3491707275329328,0.7087597741859077,0.3333333333333333,Not significant
AB42,exp,3984501,0.988128,281.5,381.5,-0.4385481347543009,0.01636346795324812,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3985501,0.988651,270.5,365,-0.4322678699405643,0.015076940036145764,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,3986501,0.989173,415.5,439,-0.07937246276501368,0.7991587109133681,0.917619187759914,1,Not significant
AB42,exp,3987501,0.989696,430,391,0.13716805228210807,0.8260709232105801,0.9285760742659075,1,Not significant
AB42,exp,3988501,0.990219,409,359,0.18811699911869734,0.7761965693324756,0.9087400770781381,1,Not significant
AB42,exp,3989501,0.990741,416.5,432,-0.05271481679792095,0.9505933875202348,0.9776270743232222,1,Not significant
AB42,exp,3990501,0.991264,365.5,387,-0.08246216019197299,0.914893345801517,0.962488953386567,1,Not significant
AB42,exp,3991501,0.991786,342.5,387,-0.17622957829652114,0.6766091913896679,0.8551588391174969,1,Not significant
AB42,exp,3992501,0.992309,320,402,-0.3291235962915662,0.1149349670980402,0.6940931234700091,0.3333333333333333,Not significant
